Game_id,Score,Steps,Epsilon
361,0,56,0.6399999999999996
362,0,28,0.6389999999999996
363,0,28,0.6379999999999996
364,0,165,0.6369999999999996
365,0,48,0.6359999999999996
366,2,180,0.6349999999999996
367,0,31,0.6339999999999996
368,0,139,0.6329999999999996
369,1,97,0.6319999999999996
370,0,26,0.6309999999999996
371,1,80,0.6299999999999996
372,0,13,0.6289999999999996
373,0,72,0.6279999999999996
374,1,295,0.6269999999999996
375,0,127,0.6259999999999996
376,0,47,0.6249999999999996
377,0,46,0.6239999999999996
378,0,27,0.6229999999999996
379,0,41,0.6219999999999996
380,0,17,0.6209999999999996
381,1,31,0.6199999999999996
382,1,26,0.6189999999999996
383,0,27,0.6179999999999995
384,0,33,0.6169999999999995
385,0,114,0.6159999999999995
386,1,69,0.6149999999999995
387,0,62,0.6139999999999995
388,0,82,0.6129999999999995
389,0,38,0.6119999999999995
390,0,47,0.6109999999999995
391,0,215,0.6099999999999995
392,0,17,0.6089999999999995
393,0,31,0.6079999999999995
394,0,95,0.6069999999999995
395,1,52,0.6059999999999995
396,0,114,0.6049999999999995
397,1,51,0.6039999999999995
398,0,85,0.6029999999999995
399,1,36,0.6019999999999995
400,0,30,0.6009999999999995
401,1,40,0.5999999999999995
402,1,31,0.5989999999999995
403,2,116,0.5979999999999995
404,0,45,0.5969999999999995
405,0,102,0.5959999999999995
406,1,81,0.5949999999999995
407,0,243,0.5939999999999995
408,1,171,0.5929999999999995
409,1,24,0.5919999999999995
410,2,80,0.5909999999999995
411,0,62,0.5899999999999995
412,0,25,0.5889999999999995
413,0,60,0.5879999999999995
414,0,47,0.5869999999999995
415,0,61,0.5859999999999995
416,1,70,0.5849999999999995
417,1,38,0.5839999999999995
418,1,21,0.5829999999999995
419,0,82,0.5819999999999995
420,1,29,0.5809999999999995
421,0,30,0.5799999999999995
422,1,49,0.5789999999999995
423,1,100,0.5779999999999995
424,0,12,0.5769999999999995
425,1,65,0.5759999999999995
426,0,23,0.5749999999999995
427,0,128,0.5739999999999995
428,1,44,0.5729999999999995
429,2,64,0.5719999999999995
430,0,12,0.5709999999999995
431,0,79,0.5699999999999995
432,1,46,0.5689999999999995
433,1,24,0.5679999999999995
434,0,25,0.5669999999999995
435,2,21,0.5659999999999995
436,1,40,0.5649999999999995
437,0,173,0.5639999999999995
438,1,49,0.5629999999999995
439,2,52,0.5619999999999995
440,0,12,0.5609999999999995
441,1,48,0.5599999999999995
442,0,20,0.5589999999999995
443,2,75,0.5579999999999995
444,1,11,0.5569999999999995
445,1,19,0.5559999999999995
446,0,53,0.5549999999999995
447,0,56,0.5539999999999995
448,1,65,0.5529999999999995
449,0,32,0.5519999999999995
450,1,37,0.5509999999999995
451,1,93,0.5499999999999995
452,1,21,0.5489999999999995
453,1,31,0.5479999999999995
454,1,47,0.5469999999999995
455,1,43,0.5459999999999995
456,0,101,0.5449999999999995
457,0,73,0.5439999999999995
458,1,41,0.5429999999999995
459,0,34,0.5419999999999995
460,1,45,0.5409999999999995
461,0,40,0.5399999999999995
462,1,147,0.5389999999999995
463,0,57,0.5379999999999995
464,0,32,0.5369999999999995
465,1,40,0.5359999999999995
466,2,75,0.5349999999999995
467,1,16,0.5339999999999995
468,0,30,0.5329999999999995
469,1,19,0.5319999999999995
470,0,89,0.5309999999999995
471,1,81,0.5299999999999995
472,0,47,0.5289999999999995
473,0,45,0.5279999999999995
474,1,115,0.5269999999999995
475,1,64,0.5259999999999995
476,1,54,0.5249999999999995
477,1,178,0.5239999999999995
478,1,115,0.5229999999999995
479,1,26,0.5219999999999995
480,0,60,0.5209999999999995
481,0,26,0.5199999999999995
482,2,75,0.5189999999999995
483,0,36,0.5179999999999995
484,1,32,0.5169999999999995
485,1,55,0.5159999999999995
486,2,78,0.5149999999999995
487,1,108,0.5139999999999995
488,0,87,0.5129999999999995
489,1,45,0.5119999999999995
490,0,110,0.5109999999999995
491,0,59,0.5099999999999995
492,1,19,0.5089999999999995
493,2,48,0.5079999999999995
494,2,105,0.5069999999999995
495,0,42,0.5059999999999995
496,0,32,0.5049999999999994
497,1,134,0.5039999999999994
498,0,28,0.5029999999999994
499,2,93,0.5019999999999994
500,0,88,0.5009999999999994
